userid,version,sum_gamerounds,retention_1,retention_7
5078920,gate_40,45,1,0
5079126,gate_40,45,0,0
5079451,gate_30,93,1,1
5080095,gate_30,65,1,0
5080167,gate_30,31,0,0
5080195,gate_30,121,1,1
5081886,gate_30,84,1,0
5081932,gate_40,346,1,1
5082073,gate_30,156,1,1
5082077,gate_40,64,1,0
5082263,gate_40,62,1,0
5082982,gate_40,33,1,0
5083095,gate_40,40,0,0
5083460,gate_40,93,1,1
5083505,gate_30,71,1,1
5083540,gate_30,43,1,0
5084250,gate_30,32,0,0
5084780,gate_40,67,0,0
5085218,gate_40,63,1,0
5085310,gate_30,149,1,0
5085633,gate_40,77,1,0
5086274,gate_30,65,1,0
5086586,gate_30,41,1,0
5086621,gate_30,71,1,1
5086954,gate_30,31,0,0
5087004,gate_30,49,1,0
5087089,gate_30,69,1,0
5088007,gate_30,70,1,0
5088165,gate_30,36,1,0
5088305,gate_40,154,1,1
5088640,gate_40,79,1,1
5088706,gate_40,72,1,1
5088733,gate_30,35,1,0
5088864,gate_30,64,1,1
5089038,gate_40,55,1,0
5089451,gate_40,69,1,0
5089878,gate_40,159,1,1
5091425,gate_40,76,0,1
5091504,gate_40,57,1,1
5091692,gate_40,39,1,0
5091759,gate_40,459,1,1
5091769,gate_40,106,1,0
5091854,gate_30,160,1,1
5091905,gate_30,143,1,1
5092313,gate_30,137,1,0
5092419,gate_30,810,0,1
5093078,gate_30,73,1,1
5093492,gate_30,64,1,0
5094485,gate_30,362,0,0
5094629,gate_40,44,0,0
5094641,gate_40,70,1,1
5094755,gate_30,147,1,0
5094813,gate_40,40,0,0
5094952,gate_40,42,1,0
5095302,gate_40,63,1,1
5095448,gate_40,254,1,1
5095466,gate_40,68,1,0
5095921,gate_30,36,1,0
5096240,gate_30,84,1,1
5096315,gate_30,472,1,1
5096780,gate_30,99,1,1
5096872,gate_30,54,1,1
5097624,gate_30,208,1,0
5098186,gate_40,118,1,0
5098206,gate_40,286,0,1
5098942,gate_40,107,0,1
5099182,gate_30,76,1,1
5099265,gate_40,36,1,0
5099730,gate_40,355,1,1
5099882,gate_40,40,1,0
5100066,gate_40,68,1,0
5100306,gate_30,81,1,0
5100776,gate_40,391,1,1
5100944,gate_40,167,1,1
5101148,gate_40,30,0,1
5101707,gate_30,90,1,0
5102126,gate_30,43,1,0
5102128,gate_40,147,0,0
5102343,gate_40,126,1,1
5102516,gate_40,229,1,1
5102555,gate_40,31,1,0
5102594,gate_30,31,0,0
5103040,gate_40,121,1,0
5103518,gate_30,123,1,1
5104287,gate_40,43,1,0
5104864,gate_40,32,1,0
5105158,gate_40,72,0,1
5105343,gate_40,162,1,1
5105703,gate_30,36,1,1
5105728,gate_40,38,1,0
5106059,gate_30,111,1,0
5106700,gate_40,79,1,0
5107084,gate_40,96,1,0
5107138,gate_40,133,0,1
5107257,gate_40,98,1,0
5107641,gate_30,118,1,0
5108126,gate_30,197,1,1
5108370,gate_30,38,0,0
5108594,gate_40,37,1,0
5109013,gate_30,84,1,0
5109724,gate_40,57,1,1
5110178,gate_30,105,1,1
5110654,gate_40,131,1,0
5110675,gate_30,61,0,0
5110715,gate_30,101,1,1
5111308,gate_40,158,0,1
5111498,gate_40,62,0,1
5111812,gate_40,92,1,1
5112045,gate_30,277,1,1
5112362,gate_30,126,1,1
5112543,gate_40,54,1,0
5112640,gate_30,71,1,1
5113468,gate_30,434,1,1
5114009,gate_40,48,1,0
5114312,gate_30,136,1,1
5114451,gate_40,57,1,1
5114995,gate_40,54,1,0
5115097,gate_40,46,0,0
5115213,gate_40,130,1,0
5115625,gate_30,313,1,0
5115709,gate_40,73,1,0
5116085,gate_40,42,0,0
5116248,gate_40,38,1,0
5116350,gate_40,56,0,1
5116724,gate_30,339,1,1
5116851,gate_40,35,0,0
5116859,gate_40,146,1,0
5117021,gate_40,80,1,0
5117307,gate_30,188,0,1
5118046,gate_40,519,1,1
5118053,gate_40,39,1,0
5118352,gate_40,41,0,1
5118502,gate_30,46,0,0
5119984,gate_30,108,0,0
5120112,gate_40,35,1,0
5120137,gate_30,134,1,0
5120225,gate_40,38,0,1
5120323,gate_40,34,1,0
5120369,gate_30,79,1,0
5120511,gate_30,36,0,0
5120605,gate_30,127,1,0
5120814,gate_40,591,1,1
5121190,gate_30,43,1,1
5121255,gate_30,84,0,1
5121324,gate_30,37,1,1
5121808,gate_30,36,1,0
5121954,gate_40,104,1,0
5122158,gate_30,478,1,1
5122706,gate_40,127,1,0
5122776,gate_30,72,1,0
5123024,gate_30,38,0,0
5123263,gate_30,55,1,1
5123943,gate_30,36,0,0
5124058,gate_40,333,1,0
5124169,gate_30,216,1,1
5124445,gate_30,91,1,0
5124447,gate_40,117,1,1
5124766,gate_40,79,1,0
5125419,gate_30,220,1,1
5125668,gate_30,89,1,1
5125706,gate_30,271,1,1
5126059,gate_30,838,1,1
5126781,gate_40,31,1,0
5126965,gate_30,363,0,1
5127017,gate_30,152,1,1
5127313,gate_40,123,1,1
5127338,gate_30,97,0,0
5127422,gate_30,40,1,0
5127572,gate_40,47,1,0
5127825,gate_30,186,1,1
5128082,gate_30,226,1,1
5128226,gate_30,77,1,0
5128290,gate_40,59,1,0
5128353,gate_30,638,1,1
5128593,gate_30,104,1,0
5128884,gate_30,99,1,1
5129022,gate_40,53,1,1
5129540,gate_30,152,1,1
5129621,gate_40,42,1,0
5129635,gate_40,80,1,1
5129980,gate_30,72,1,0
5130214,gate_40,36,0,0
5130732,gate_30,60,1,0
5130735,gate_40,131,1,1
5131662,gate_40,77,1,1
5132040,gate_40,378,1,1
5132067,gate_30,37,0,0
5132840,gate_40,33,1,1
5133112,gate_40,80,1,1
5133533,gate_30,32,1,0
5133710,gate_40,33,1,0
5133952,gate_30,2251,1,1
5134166,gate_30,59,1,0
5134566,gate_40,48,1,0
5134872,gate_40,195,1,1
5134934,gate_30,137,1,1
5135162,gate_30,400,1,1
5135686,gate_40,36,1,0
5135798,gate_40,127,1,0
5135879,gate_40,82,1,0
5136161,gate_30,226,1,1
5136645,gate_40,450,1,0
5137174,gate_30,43,0,0
5137239,gate_30,36,1,0
5137317,gate_40,718,1,1
5137865,gate_30,51,1,1
5138155,gate_40,167,1,0
5138458,gate_40,73,0,0
5138535,gate_30,59,1,0
5138788,gate_30,31,1,0
5139257,gate_30,50,1,1
5139739,gate_40,133,1,0
5140116,gate_40,30,1,0
5140663,gate_40,63,1,1
5140755,gate_40,34,0,0
5141074,gate_40,391,1,1
5141368,gate_30,78,1,0
5141491,gate_40,145,1,0
5141841,gate_40,55,1,0
5141932,gate_40,51,0,1
5142144,gate_40,128,1,1
5142321,gate_30,110,1,0
5143215,gate_30,60,1,0
5143602,gate_40,120,1,0
5143633,gate_40,97,1,0
5143871,gate_40,273,1,1
5144204,gate_30,60,1,1
5144403,gate_40,88,1,1
5145322,gate_30,34,1,0
5145346,gate_30,36,1,0
5146020,gate_30,42,1,0
5146531,gate_30,77,1,0
5146843,gate_30,478,1,1
5147553,gate_40,160,1,1
5147821,gate_40,37,0,1
5147825,gate_30,281,1,1
5148265,gate_30,38,1,0
5150242,gate_30,51,1,0
5150255,gate_30,529,1,1
5150888,gate_30,48,1,0
5151212,gate_40,41,1,0
5151469,gate_40,34,0,0
5151822,gate_30,135,1,1
5151905,gate_40,49,1,1
5152320,gate_40,100,1,0
5152596,gate_40,49,1,0
5152936,gate_40,63,1,0
5153000,gate_30,92,0,1
5153222,gate_40,55,1,0
5153303,gate_40,37,1,0
5153409,gate_40,73,1,0
5153559,gate_30,751,1,1
5153674,gate_40,38,1,0
5153794,gate_30,182,0,1
5153872,gate_40,39,0,1
5154159,gate_40,36,1,1
5154382,gate_40,54,1,0
5154542,gate_40,147,1,1
5154828,gate_30,38,1,0
5156077,gate_30,62,0,1
5156139,gate_40,54,1,0
5156374,gate_40,296,1,1
5156622,gate_40,95,1,0
5156840,gate_40,272,1,1
5157147,gate_30,62,1,0
5157215,gate_30,35,1,1
5157235,gate_30,52,1,1
5158135,gate_40,37,1,0
5158149,gate_30,33,1,1
5158155,gate_30,71,1,0
5158925,gate_30,49,1,0
5159355,gate_40,193,1,1
5159858,gate_40,74,1,0
5160314,gate_40,129,0,0
5160576,gate_40,265,1,1
5160611,gate_40,32,0,0
5161696,gate_30,160,1,1
5161779,gate_40,55,1,0
5162416,gate_40,92,1,0
5162626,gate_40,35,0,0
5162664,gate_40,60,0,0
5162713,gate_30,37,1,0
5164031,gate_40,113,1,1
5164177,gate_30,326,1,1
5164853,gate_30,35,1,0
5165168,gate_40,40,1,0
5165206,gate_40,97,1,0
5165792,gate_30,202,1,1
5165920,gate_30,50,1,0
5167199,gate_30,211,1,1
5167227,gate_40,137,1,1
5167478,gate_30,48,1,0
5167617,gate_30,248,1,1
5167831,gate_40,63,1,0
5168807,gate_40,351,1,1
5170165,gate_40,120,1,1
5170412,gate_40,163,1,0
5170773,gate_40,98,1,1
5171141,gate_30,62,1,1
5171529,gate_40,135,1,1
5171844,gate_30,41,1,0
5171852,gate_40,36,1,0
5172243,gate_30,49,0,1
5173007,gate_30,88,1,0
5173016,gate_30,140,1,1
5173126,gate_40,46,1,0
5174367,gate_30,60,1,0
5174443,gate_40,55,1,0
5174503,gate_40,102,1,1
5174875,gate_40,39,1,0
5175115,gate_40,124,1,1
5175195,gate_40,163,1,1
5175490,gate_30,35,1,0
5175761,gate_40,103,1,0
5176752,gate_30,102,0,0
5176998,gate_30,51,1,0
5177098,gate_40,80,1,0
5177338,gate_30,475,1,1
5177604,gate_40,31,0,0
5177608,gate_30,31,0,0
5177705,gate_30,51,0,1
5178132,gate_30,353,1,1
5178314,gate_40,176,1,1
5178391,gate_30,98,1,1
5178845,gate_40,133,1,1
5178906,gate_30,213,1,1
5179075,gate_30,819,1,1
5179080,gate_40,30,0,1
5179630,gate_40,43,1,0
5180478,gate_40,44,0,1
5180758,gate_40,107,1,0
5180820,gate_40,45,0,0
5181078,gate_30,44,1,0
5181306,gate_40,288,1,1
5181626,gate_40,114,1,1
5181853,gate_30,42,1,0
5182483,gate_30,255,1,1
5183223,gate_40,46,1,0
5183598,gate_40,116,1,0
5184149,gate_40,78,1,1
5184185,gate_30,62,1,0
5184578,gate_40,455,1,1
5184665,gate_30,266,1,1
5185162,gate_40,37,1,0
5186320,gate_40,106,1,1
5186609,gate_30,42,1,0
5187125,gate_30,138,1,0
5187239,gate_40,81,1,1
5187295,gate_30,124,1,1
5187466,gate_30,817,1,1
5187604,gate_30,228,1,0
5187673,gate_40,330,1,1
5188057,gate_40,36,1,0
5188084,gate_30,57,0,0
5188258,gate_30,31,1,0
5188295,gate_30,49,1,0
5188351,gate_30,30,1,0
5188625,gate_30,151,0,1
5188801,gate_30,52,0,0
5189059,gate_30,66,1,1
5189151,gate_40,68,1,0
5189528,gate_30,37,1,0
5189660,gate_30,168,1,0
5189966,gate_30,42,1,0
5190067,gate_40,54,1,0
5190485,gate_40,34,1,0
5190893,gate_40,148,1,0
5191798,gate_40,76,0,1
5192062,gate_30,48,1,0
5192298,gate_30,39,1,0
5192377,gate_30,75,1,0
5192605,gate_30,150,1,0
5192697,gate_40,48,1,0
5192845,gate_40,48,0,1
5193311,gate_30,66,1,0
5193323,gate_30,82,1,0
5193509,gate_30,74,1,0
5193570,gate_40,33,1,0
5194252,gate_40,277,1,0
5194866,gate_30,372,1,1
5195010,gate_40,53,0,1
5195399,gate_30,39,0,0
5195786,gate_40,30,1,0
5195800,gate_30,374,1,1
5195896,gate_30,104,1,1
5196200,gate_30,39,0,0
5196387,gate_30,227,1,1
5196463,gate_30,55,1,1
5196675,gate_40,53,1,0
5197433,gate_40,35,1,0
5197605,gate_30,169,1,0
5197824,gate_30,39,0,0
5197903,gate_30,128,1,1
5197933,gate_30,32,0,0
5197980,gate_30,30,0,0
5198542,gate_30,30,1,0
5199080,gate_40,52,1,0
5199312,gate_40,48,1,0
5199612,gate_30,131,1,0
5200400,gate_40,61,1,0
5200999,gate_40,93,1,1
5201113,gate_40,104,1,0
5202759,gate_30,60,0,1
5203187,gate_40,558,1,1
5204324,gate_40,39,1,1
5204906,gate_30,64,1,0
5205355,gate_30,78,0,1
5206606,gate_40,69,1,0
5206784,gate_30,46,1,0
5206804,gate_30,55,1,0
5207742,gate_40,574,1,1
5207917,gate_30,30,1,1
5208010,gate_30,48,1,1
5208125,gate_30,211,1,1
5208382,gate_30,100,1,1
5208753,gate_30,97,1,1
5208848,gate_40,517,1,1
5209585,gate_30,37,1,0
5209772,gate_40,1074,1,0
5209785,gate_40,31,0,0
5210098,gate_40,35,1,0
5210202,gate_30,91,1,1
5210300,gate_30,43,1,0
5210311,gate_30,44,1,1
5210622,gate_40,50,1,0
5210677,gate_40,156,1,1
5211150,gate_30,97,1,0
5211363,gate_30,90,1,0
5211696,gate_40,46,1,0
5212054,gate_40,71,1,0
5212207,gate_40,77,1,0
5212399,gate_40,49,1,1
5212775,gate_40,82,1,1
5213373,gate_40,37,1,0
5213883,gate_30,32,1,0
5214033,gate_30,50,0,1
5214049,gate_30,126,1,1
5214258,gate_30,279,1,1
5215631,gate_40,119,1,0
5215715,gate_40,39,1,0
5216275,gate_30,49,1,0
5216432,gate_30,169,1,0
5216593,gate_40,520,1,1
5216661,gate_30,40,0,1
5216940,gate_40,84,1,0
5216945,gate_40,53,1,0
5217196,gate_30,109,0,0
5217349,gate_40,31,0,0
5218158,gate_30,60,1,0
5218992,gate_40,36,0,0
5219488,gate_30,97,1,0
5220758,gate_30,45,1,0
5220840,gate_40,68,1,0
5221413,gate_30,42,1,1
5221689,gate_30,46,1,0
5221803,gate_30,40,0,0
5222077,gate_30,148,1,0
5222195,gate_40,54,0,0
5222512,gate_30,111,1,1
5222886,gate_30,81,0,0
5223008,gate_30,159,1,1
5224766,gate_30,119,1,1
5226030,gate_30,457,1,1
5226481,gate_40,47,1,0
5226610,gate_40,323,1,1
5226616,gate_40,123,1,1
5226626,gate_40,131,1,1
5226812,gate_40,524,1,1
5227049,gate_40,45,1,0
5227085,gate_40,201,1,0
5227342,gate_30,52,1,0
5228634,gate_30,236,1,1
5228653,gate_30,115,1,1
5228852,gate_30,55,1,0
5229074,gate_30,43,1,1
5229497,gate_40,222,1,1
5229757,gate_40,31,0,0
5230117,gate_40,209,1,1
5230163,gate_30,135,1,0
5230308,gate_40,32,1,1
5230345,gate_40,95,1,1
5230451,gate_30,41,1,0
5230802,gate_40,173,1,1
5231382,gate_40,696,1,1
5231706,gate_30,37,1,0
5231768,gate_30,238,1,1
5232212,gate_40,43,1,0
5232226,gate_30,45,1,0
5233204,gate_40,84,1,0
5233264,gate_40,31,1,1
5233378,gate_40,38,1,0
5233899,gate_40,363,1,1
5234363,gate_30,307,1,1
5234472,gate_30,35,1,0
5234665,gate_40,51,1,0
5234757,gate_40,233,1,1
5235304,gate_30,173,1,1
5235791,gate_40,44,1,0
5235871,gate_30,30,1,0
5236072,gate_30,247,1,0
5236386,gate_40,48,0,0
5236888,gate_40,44,1,0
5236900,gate_40,50,1,1
5237329,gate_40,72,0,1
5237500,gate_40,48,1,0
5238102,gate_40,92,1,1
5238163,gate_40,53,1,0
5238363,gate_30,76,1,1
5238712,gate_30,34,0,0
5238749,gate_30,164,1,0
5238937,gate_30,434,1,1
5239068,gate_30,218,1,1
5239118,gate_30,677,1,1
5239305,gate_40,36,0,0
5239713,gate_30,388,1,1
5239865,gate_30,139,1,0
5239958,gate_40,33,1,0
5240276,gate_40,165,1,0
5240291,gate_30,33,0,0
5240971,gate_30,313,0,1
5241261,gate_40,34,0,0
5241554,gate_30,93,1,1
5241873,gate_30,33,0,0
5241879,gate_40,169,1,1
5242073,gate_30,66,1,1
5242405,gate_30,61,1,1
5242421,gate_30,31,0,0
5242497,gate_30,283,1,1
5243264,gate_40,165,1,1
5243348,gate_40,42,0,0
5243491,gate_30,76,1,0
5243690,gate_30,93,1,1
5244055,gate_40,322,1,1
5244582,gate_40,125,1,1
5244709,gate_40,55,1,0
5245012,gate_40,88,1,0
5245057,gate_40,32,1,0
5245257,gate_40,70,1,1
5246258,gate_30,39,0,0
5246316,gate_40,260,1,1
5246853,gate_40,77,0,0
5247241,gate_40,93,1,0
5247302,gate_30,42,0,0
5247532,gate_30,39,1,0
5248123,gate_40,62,1,0
5248405,gate_30,32,1,0
5248494,gate_30,112,1,0
5248736,gate_30,63,1,0
5248738,gate_30,45,0,0
5249049,gate_30,39,0,0
5250384,gate_40,88,1,1
5251805,gate_40,48,0,0
5252224,gate_30,444,1,1
5252374,gate_30,52,1,1
5252945,gate_30,65,1,0
5253273,gate_30,41,1,1
5253378,gate_30,53,0,0
5253547,gate_40,32,0,0
5253674,gate_40,120,1,0
5255700,gate_30,49,1,0
5255772,gate_40,36,1,0
5255911,gate_40,44,1,0
5255927,gate_40,107,1,0
5256195,gate_40,76,1,0
5256710,gate_30,142,1,0
5256843,gate_40,134,1,1
5257639,gate_30,30,0,0
5258022,gate_30,30,1,0
5258338,gate_40,45,1,1
5258814,gate_30,56,0,0
5258888,gate_30,90,0,1
5258971,gate_40,156,1,0
5259324,gate_30,123,1,1
5259453,gate_40,71,1,0
5260090,gate_40,93,1,0
5260464,gate_40,78,1,1
5260774,gate_30,95,1,1
5260826,gate_40,35,0,0
5260866,gate_30,547,1,1
5261168,gate_40,63,1,0
5261313,gate_30,74,1,0
5261359,gate_40,35,1,0
5261726,gate_30,44,1,0
5261745,gate_30,123,1,0
5262722,gate_30,93,0,1
5262989,gate_30,265,1,1
5263571,gate_40,98,0,1
5263740,gate_30,609,1,1
5264430,gate_40,36,1,0
5264632,gate_30,30,0,0
5265122,gate_30,116,1,1
5265150,gate_40,56,1,1
5265509,gate_30,89,1,0
5265651,gate_30,208,1,0
5266211,gate_40,247,1,0
5266769,gate_40,45,1,0
5266778,gate_30,42,1,0
5267655,gate_30,53,1,0
5268142,gate_40,112,1,0
5268210,gate_30,44,1,1
5268357,gate_30,57,1,1
5268963,gate_40,78,1,1
5269119,gate_30,200,1,1
5269829,gate_30,98,1,0
5270169,gate_40,47,1,1
5270280,gate_40,156,1,1
5270513,gate_30,149,0,1
5270760,gate_30,482,1,1
5270966,gate_40,151,1,1
5271426,gate_40,32,0,0
5271761,gate_30,36,0,0
5272243,gate_30,528,1,1
5272614,gate_40,34,1,0
5272697,gate_40,56,1,1
5273078,gate_40,48,1,0
5273915,gate_40,224,0,1
5274046,gate_30,55,1,1
5274123,gate_40,64,1,1
5274161,gate_30,186,1,1
5274260,gate_30,50,0,0
5274525,gate_40,121,1,0
5274791,gate_30,55,1,0
5274882,gate_30,62,0,1
5274902,gate_40,60,1,0
5275169,gate_30,35,1,0
5275369,gate_30,40,1,0
5275803,gate_30,51,1,0
5275885,gate_30,63,1,1
5276031,gate_30,104,1,0
5276033,gate_40,43,0,0
5276047,gate_40,183,1,1
5276240,gate_30,120,0,0
5277082,gate_30,36,0,0
5277471,gate_40,43,1,0
5277990,gate_40,53,1,0
5279018,gate_30,144,1,1
5279034,gate_30,62,1,1
5279104,gate_40,66,1,0
5279208,gate_40,361,1,1
5279237,gate_40,60,1,0
5279349,gate_30,233,0,1
5280093,gate_40,65,1,1
5280154,gate_30,73,0,1
5280169,gate_40,172,1,0
5280533,gate_30,71,1,1
5280917,gate_40,43,0,0
5281514,gate_40,52,1,0
5281589,gate_30,30,1,0
5281630,gate_30,88,0,0
5281789,gate_30,44,1,0
5282139,gate_40,55,1,0
5282480,gate_30,114,1,1
5282556,gate_30,195,1,1
5282559,gate_40,33,0,0
5282997,gate_30,65,1,1
5283158,gate_40,70,1,0
5283268,gate_30,140,0,0
5283427,gate_30,60,1,0
5283676,gate_30,38,1,0
5283913,gate_30,451,1,1
5284531,gate_40,323,1,1
5284846,gate_30,694,1,1
5284881,gate_30,52,1,0
5284917,gate_30,225,0,1
5285161,gate_40,828,1,1
5285280,gate_40,45,1,0
5285321,gate_30,36,1,0
5286275,gate_40,90,1,0
5287181,gate_30,53,1,1
5287746,gate_40,40,0,0
5288398,gate_30,94,1,0
5288728,gate_40,368,1,1
5288766,gate_40,54,1,1
5289475,gate_30,40,0,1
5289541,gate_30,38,1,1
5289931,gate_30,139,1,0
5290030,gate_30,117,1,0
5290118,gate_30,91,1,1
5290437,gate_30,34,1,0
5290489,gate_30,164,0,0
5290562,gate_40,130,1,1
5290727,gate_40,77,1,1
5290959,gate_40,231,1,0
5291171,gate_30,30,0,0
5291204,gate_40,52,0,0
5291665,gate_30,140,1,0
5291816,gate_40,44,0,0
5292609,gate_40,97,1,1
5292821,gate_30,359,1,1
5292866,gate_30,118,1,1
5293143,gate_40,60,1,1
5293335,gate_30,63,1,0
5293340,gate_30,31,1,0
5293858,gate_30,33,1,0
5294250,gate_30,45,1,0
5294987,gate_40,66,1,0
5295562,gate_30,60,1,0
5295616,gate_30,81,1,1
5295972,gate_30,76,1,1
5296096,gate_30,538,1,1
5296213,gate_40,118,1,1
5296609,gate_30,30,1,1
5297461,gate_30,176,1,1
5297574,gate_40,36,1,0
5297616,gate_30,411,1,1
5298186,gate_30,155,1,0
5298226,gate_40,65,0,0
5298815,gate_30,32,1,0
5299062,gate_40,135,1,1
5300185,gate_40,47,0,0
5300421,gate_40,111,1,0
5301171,gate_30,111,1,1
5301351,gate_30,41,0,0
5301825,gate_40,113,1,0
5302033,gate_30,35,1,0
5302034,gate_30,33,0,0
5302104,gate_40,306,1,1
5302710,gate_40,47,1,0
5303293,gate_30,36,1,0
5303310,gate_30,42,1,0
5303358,gate_40,49,1,0
5303637,gate_30,48,1,0
5304229,gate_30,41,1,1
5304752,gate_30,32,1,0
5305223,gate_40,65,1,0
5305840,gate_30,79,1,0
5305902,gate_30,43,1,1
5305909,gate_30,147,1,0
5305940,gate_40,264,1,1
5306296,gate_40,38,1,0
5306367,gate_30,46,1,0
5306816,gate_30,35,1,1
5306892,gate_40,87,1,1
5307715,gate_40,197,1,1
5307864,gate_30,40,1,0
5307950,gate_30,131,1,0
5308293,gate_30,39,1,1
5308311,gate_30,97,0,1
5308548,gate_40,33,1,0
5308750,gate_30,58,1,0
5309728,gate_40,42,0,1
5309980,gate_30,90,1,0
5309992,gate_40,62,1,0
5310027,gate_30,51,1,1
5310034,gate_40,395,1,1
5310114,gate_30,33,1,0
5312086,gate_40,68,0,1
5312882,gate_40,61,1,0
5313285,gate_40,43,0,0
5313413,gate_30,209,1,1
5313701,gate_40,61,1,0
5313730,gate_40,375,0,1
5313977,gate_40,292,1,1
5314147,gate_40,34,1,0
5314306,gate_30,32,1,0
5314546,gate_40,83,1,0
5314590,gate_30,30,1,0
5315061,gate_40,118,1,0
5315123,gate_30,38,0,1
5315395,gate_30,87,1,1
5315627,gate_30,58,1,0
5315792,gate_40,30,1,0
5316575,gate_40,77,0,1
5316594,gate_30,326,1,1
5317091,gate_40,349,1,1
5317119,gate_30,288,0,1
5317316,gate_40,48,0,0
5317416,gate_30,135,1,1
5317744,gate_40,39,1,0
5317884,gate_30,332,1,1
5317939,gate_40,52,1,0
5318689,gate_40,286,1,1
5318713,gate_40,62,0,0
5319576,gate_40,243,1,1
5319865,gate_30,68,1,0
5320253,gate_40,38,0,0
5320309,gate_30,105,1,1
5320520,gate_40,81,1,1
5320656,gate_40,51,0,0
5321496,gate_30,94,0,0
5321672,gate_30,42,1,0
5321840,gate_30,45,1,1
5321867,gate_40,34,1,1
5322374,gate_30,50,1,0
5322602,gate_30,410,1,1
5322827,gate_30,65,1,1
5323722,gate_40,49,0,0
5324437,gate_30,40,1,0
5324527,gate_30,33,0,0
5325465,gate_30,125,1,0
5325539,gate_40,41,1,0
5326414,gate_40,47,0,0
5327112,gate_40,43,1,0
5327628,gate_30,80,0,1
5327866,gate_30,165,0,0
5328510,gate_30,35,0,1
5329513,gate_40,149,1,1
5329800,gate_30,263,1,1
5329999,gate_30,127,0,0
5330217,gate_30,111,1,1
5330304,gate_40,35,1,0
5330383,gate_30,58,1,0
5330465,gate_40,40,1,1
5330485,gate_30,185,1,1
5330534,gate_30,78,1,1
5330728,gate_40,77,1,1
5330969,gate_30,58,0,0
5331366,gate_30,69,1,0
5331733,gate_30,57,1,1
5332093,gate_40,52,1,1
5332844,gate_40,81,1,1
5333184,gate_40,206,1,1
5333519,gate_30,277,1,1
5333551,gate_30,39,1,0
5334785,gate_40,69,1,0
5335077,gate_40,527,1,1
5336474,gate_40,97,1,1
5336963,gate_30,112,1,0
5337127,gate_30,64,1,1
5337419,gate_40,59,0,1
5337438,gate_30,36,0,0
5338379,gate_30,125,1,0
5338582,gate_30,624,1,1
5339031,gate_30,228,1,0
5339257,gate_30,52,1,0
5339355,gate_40,87,1,1
5339608,gate_30,43,1,0
5339993,gate_30,253,1,1
5340154,gate_30,45,1,0
5340394,gate_30,127,1,0
5340460,gate_30,444,1,1
5340785,gate_30,230,1,0
5340923,gate_30,120,1,0
5341057,gate_40,85,1,1
5341287,gate_30,44,1,0
5342186,gate_30,50,1,1
5342321,gate_40,162,1,0
5342379,gate_40,39,1,1
5342798,gate_40,222,1,1
5343197,gate_40,117,1,0
5344141,gate_40,30,0,0
5344492,gate_40,102,1,0
5344760,gate_30,117,1,0
5345721,gate_40,33,1,0
5346104,gate_30,49,0,0
5346123,gate_40,163,1,1
5346143,gate_30,51,1,0
5346171,gate_40,2294,1,1
5346467,gate_30,32,1,0
5346482,gate_40,85,1,0
5346946,gate_40,74,1,0
5346972,gate_40,135,1,0
5347057,gate_30,37,0,0
5347537,gate_30,216,1,1
5347692,gate_30,35,1,1
5347772,gate_40,123,1,0
5348011,gate_30,91,1,1
5348299,gate_40,309,1,1
5348772,gate_30,258,1,1
5349157,gate_40,46,1,1
5349513,gate_30,70,1,0
5349723,gate_30,66,1,1
5349986,gate_40,48,1,0
5350166,gate_40,36,1,0
5350423,gate_40,111,0,1
5350491,gate_40,31,1,0
5350584,gate_30,132,1,1
5350625,gate_30,33,0,0
5350933,gate_30,46,1,1
5351139,gate_30,66,1,0
5351154,gate_30,37,1,0
5351159,gate_30,46,1,0
5351243,gate_30,32,0,0
5351478,gate_40,74,1,1
5351555,gate_30,36,1,0
5352007,gate_30,44,1,0
5352616,gate_30,70,1,1
5352644,gate_40,340,1,1
5352741,gate_40,63,1,0
5352893,gate_40,122,0,1
5353145,gate_30,151,1,1
5353402,gate_40,107,1,0
5353795,gate_40,72,1,1
5354327,gate_30,88,0,0
5354420,gate_30,155,0,1
5354458,gate_40,734,1,1
5354710,gate_40,102,1,0
5354789,gate_30,32,1,0
5354844,gate_40,30,1,1
5355199,gate_40,94,0,1
5355588,gate_40,259,0,1
5356066,gate_30,35,0,0
5356212,gate_30,34,0,0
5356425,gate_30,404,1,1
5356496,gate_30,255,1,1
5356705,gate_30,60,1,0
5356771,gate_30,116,1,1
5357219,gate_40,59,1,0
5357269,gate_40,405,0,1
5357486,gate_40,77,1,0
5358054,gate_30,36,1,1
5358448,gate_30,44,0,0
5358618,gate_40,39,1,0
5358745,gate_40,194,1,1
5359012,gate_40,134,1,1
5359135,gate_40,54,1,0
5359277,gate_30,114,1,1
5359380,gate_30,46,1,0
5359938,gate_30,38,1,0
5360331,gate_30,37,1,0
5360702,gate_30,46,1,0
5361337,gate_40,125,1,1
5361402,gate_30,43,1,0
5361766,gate_40,81,1,0
5361963,gate_30,46,0,0
5362356,gate_30,32,0,1
5362396,gate_40,127,1,1
5362623,gate_40,49,0,1
5362627,gate_40,319,1,1
5363048,gate_30,50,0,1
5363572,gate_40,95,0,0
5363679,gate_40,193,1,0
5364142,gate_30,48,1,1
5364388,gate_40,246,1,0
5364556,gate_30,30,0,0
5364792,gate_30,567,1,1
5364855,gate_40,141,1,0
5365173,gate_30,35,1,0
5365358,gate_30,57,1,0
5365727,gate_40,229,1,1
5366316,gate_30,38,1,0
